,comments,created_time,id,likes,link,message,shares,type
0,0,2016-06-29T07:15:14+0000,269055023104718_1249567365053474,27,https://www.facebook.com/HuaweiMobileSG/photos/a.1248875521789325.1073741864.269055023104718/1249567365053474/?type=3,"Check out the stunning #HuaweiP9 shots by David Guttenfelder from National Geographic in Mexico.
Stay tuned for more impressive shots by the P9. 

#HuaweiP9 #LeicaLens #OO",8,photo
1,0,2016-06-28T07:15:19+0000,269055023104718_1248875578455986,27,https://www.facebook.com/HuaweiMobileSG/photos/a.1248875521789325.1073741864.269055023104718/1248875578455986/?type=3,"Check out the stunning #HuaweiP9 shots by David Guttenfelder from National Geographic in Mexico.
Stay tuned for more impressive shots by the P9. 

#HuaweiP9 #LeicaLens #OO",8,photo
2,2,2016-06-26T04:00:01+0000,269055023104718_1245838132093064,18,https://youtu.be/9_0MTtpI2YI,"Our film mode allows you to achieve professional photographic effects and access a powerful array of unique functions, below are the three different type of modes. 

1) Vivid color mode -  this will excludes the Leica Look, instead it produces stunning landscape shots and arty portraits of people or objects

2) Standard mode captures your subjects in their true colors

3) Smooth colors mode combines both styles

To find out more, do join us at our P9 discussion @ http://bit.ly/28QusFH!",1,link
3,1,2016-06-24T10:00:00+0000,269055023104718_1245796005430610,41,https://vimeo.com/171800207,"Here is a simple video done by our fan Ryan Goh showing some great features of our Huawei P9 camera! To find out more, do join us at our P9 discussion @ http://bit.ly/28QusFH!",4,link
4,2,2016-06-24T07:04:06+0000,269055023104718_1245963482080529,15,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1245963482080529/?type=3,"We are currently recruiting beta testers for P8 Lite Android 6.0 upgrades. This time round we made it easier for you! Beta testers would only need to upgrade the Android 6.0 via our HiCare App!
 
How to do it?

Step 1 - Make sure your HiCare is in 2.0.2_OVE and above.

Step 2 - Make sure your device is in B170*. For other version, you should online update to either one of the two versions at first. 
*Path: Settings > About Phone > Build Number > The Last Four Characters.

Step 3 - Tap HiCare App on your mobile screen and do the following:
> After agreeing to the user agreement, go to settings and select location Asia Pacific and then Select Singapore
> Tap on Service and tap on OS Upgrade Early Adopters
> Apply to be our FUT tester and tap on System Update
 
*Note: Please do upgrade under the local network environment of South-Pacific region

However, if you met the conditions mentioned but still unable to download and install the upgrade, please provide us with the IMEI and Build no. by email. We will then push it to you via OTA.

How to find IMEI/ Build NO.: Settings > About Phone > IMEI/ Build number

How to Email us: HiCare APP > Service > Feedback",2,photo
5,0,2016-06-23T03:05:17+0000,269055023104718_1245160738827470,16,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1245160738827470/?type=3,"Huawei Green Recycling Program

 At Huawei, we are aware of the responsibilities concerning scrapped product processing, which is one of the reasons why we have always recycled & reused waste products. 

 Our Green Recycling Program helps you to discard your unwanted electronic products properly, such as, cell phones, tablets, wireless routers and Set Top Boxes (STBs). 

 Here are some necessary steps to take before discarding your electronics devices:

 1) Do check if anybody else (friends,neighbors,relatives, etc.) is interested in your electronic device(s).

 2) Back-up data to your personal PC (if the product you are discarding is a cell phone or tablet)

 3) Send your electronic device(s) to our recycling station which is located at our service centre*!

 To find out more, please visit the following link: http://consumer.huawei.com/en/support/recycling/index.htm

 *Service Centre address: Plaza Singapura, No. 68 Orchard Road, #03-78, Singapore 238839 , Opening hours: 11am - 8pm (closed on public holiday)",3,photo
6,5,2016-06-22T08:00:00+0000,269055023104718_1240534435956767,23,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1240534435956767/?type=3,"When night falls, it does not mean that it is time to stop taking photographs. The P9, coengineered with Leica, will not disappoint you lowlight situations.

Check out this stunning nightshot taken by Vidi Prima using the P9. Can you guess which building is this? 

#HuaweiP9 #LeicaLens #OO",2,photo
7,11,2016-06-20T06:55:11+0000,269055023104718_1243240979019446,22,https://www.facebook.com/HuaweiMobileSG/photos/a.1243240962352781.1073741862.269055023104718/1243240979019446/?type=3,"If you were wondering, these photos were taken by the everyday you and me. With Huawei P9, co-engineered with Leica, everyone can share great photos.

Show us your amazing photos by simply posting the shots taken by your P9 in the comment section below :) 

#HuaweiXLeica #HuaweiP9 #LeicaLens #OO",5,photo
8,4,2016-06-19T04:00:01+0000,269055023104718_1233544636655747,31,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1233544636655747/?type=3,"Brand new experience with your Knuckles with P9!

1.Thinking about how to screenshots a long articles? Scrolling screenshots enables you to take screenshots longer than one screen! With this feature, you can also capture long messaging threads in one screenshot! 

2. Screen recorder is the best way for you to show off your winning streaks or scores of your favorite game! Nevertheless, you can teach your friends and family how to use phone features by using screen recorder as well.

To find out more on how you can actually do it, come join us at our discussion thread http://bit.ly/1Y2gmbz",4,photo
9,0,2016-06-18T07:24:35+0000,269055023104718_1241905612486316,22,https://www.youtube.com/attribution_link?a=ukwER33LPK8&u=%2Fwatch%3Fv%3DXhsA-NKJ9z0%26feature%3Dshare,"Watch as Zhu Yinghao of Condé Nast Traveler takes the #HuaweiP9 around China to photograph the type of stunning imagery his magazine is renowned for.

Get your P9 now at the following e-shops!
 M1 - http://bit.ly/27V6uTK
 Singtel - http://bit.ly/1WZP3hz
 Starhub - http://bit.ly/1TEngNb
 Lazada - http://bit.ly/1XBOcSD

For a full listing of outlets, please visit http://bit.ly/1sDoQYU

 #HuaweiP9 #LeicaLens #OO",3,link
