,comments,created_time,id,likes,link,message,shares,type
0,8,2017-01-20T09:02:48+0000,250677251634542_1269576306411293,382,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1269575876411336/?type=3,"Heads up! Are you a VR content developer, or know someone that's keen to develop content for our China market? Then you definitely don't want to miss this: http://form.mikecrm.com/oS4S5n",16,photo
1,44,2016-12-24T16:00:26+0000,250677251634542_1247941721908085,832,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1247941721908085/?type=3,Merry Christmas from Mi to you! Hope you and your family are enjoying the holidays! ☺,26,photo
2,17,2016-12-22T12:00:31+0000,250677251634542_1246299248738999,334,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1246299248738999/?type=3,"And in the last of our Mi Smart Home series, we bring you into the world of the bedroom! Control everything using your Mi phone without getting out of bed. What other products would you put in your own bedroom? Be amazed as we bring you all the latest CES booth coverage right here on our Facebook page on 5 Jan 2017.",15,photo
3,472,2016-12-22T03:39:12+0000,250677251634542_1246163478752576,16655,https://www.facebook.com/xiaomiglobal/videos/1246163478752576/,"It's Galaxy Year 1128992 AD, WORLD ORDER Humanoids were invited to travel through space to visit our Mi Home. How on earth are they able to handle our Mi products packed with tech breakthroughs? Only one way to find out. 😏",4827,video
4,66,2016-12-16T02:00:00+0000,250677251634542_1241400172562240,531,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1241400172562240/?type=3,"Just imagine the smart living room of the future, where you can control all your devices from the comfort of your couch. How many Mi products can you spot here? 😏 This will be the largest showcase of our products, so we'll bring you live coverage from our booth at CES here on our Mi Facebook page on 5 Jan 2017.",29,photo
5,36,2016-12-12T12:05:30+0000,250677251634542_1238053482896909,521,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1238053482896909/?type=3,"It’s our first time at CES and we can’t wait to show you what makes Mi different! This will be the largest showcase of our products, so make a plan to visit us on 5 Jan 2017 and stay tuned as we bring you live coverage from our booth! How many Mi products can you spot in this town? 😃",25,photo
6,54,2016-12-09T07:15:49+0000,250677251634542_1234912536544337,366,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1234912536544337/?type=3,"It's our first time at CES, and we can't wait to show you the many sides of Mi! This will be the largest showcase for all our products, so stay tuned on 5 Jan 2017 as we bring you live coverage from our booth! How many Mi products can you spot in this kitchen? 😝",18,photo
7,31,2016-12-05T18:00:00+0000,250677251634542_1230612690307655,446,https://www.facebook.com/xiaomiglobal/videos/1230612690307655/,"#MiCES2017 - We've got a lot of cool stuff to make you go ""WHOA"" when we head to CES in Vegas on January 5. Make sure to check us out!

More info here: www.ces.tech/…/Press-Event…/2017/Xiaomi-News-Conference.aspx",36,video
8,24,2016-12-01T17:00:00+0000,250677251634542_1225236057511985,335,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1225236057511985/?type=3,"Ski season's here! Catch the latest action on ESPN, live on Sling TV & Mi Box. Last day to grab $5 off a $70 spend on mi.com!",4,photo
9,23,2016-11-25T08:00:00+0000,250677251634542_1216534208382170,354,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1216534208382170/?type=3,Happy Black Friday! Celebrate the weekend with Mi—get $5 off with any $70 purchase. Free shipping included.,9,photo
