,comments,created_time,id,likes,link,message,shares,type
0,98,2016-06-30T09:43:43+0000,250677251634542_1096518877050371,682,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1096516980383894/?type=3,"#MiMax is the new big!

It's our biggest phone yet with a super immersive 6.44"" display, a massive long-lasting 4850 mAh battery for maximum fun and entertainment. Specs:

- Super thin and light at 7.5mm
- Full-metal body, yet weighs only 203g
- Beautifully designed, double-chamfered metal body, curved both in front and back
- Front surface covered by 2.5D glass made of Corning® Gorilla® Glass 3
- Qualcomm® Snapdragon™ 652/650 processor
- Two or four A72 CPU cores, four A53 CPU cores
- Adreno 510 GPU
- Huge 4850mAh battery 
- 6.44-inch Full-HD display
- Up to 4GB RAM + 128GB flash (supports up to 128GB microSD)
- 16-megapixel camera with PDAF
- 5-megapixel front camera with Beautify
- Rear fingerprint sensor
- Supports all of India's 4G LTE bands and VoLTE
- Sunlight Display, Reading Mode
- MIUI one-handed mode, Quick ball, and Google one-handed keyboard for easy single-handed reachability
- Android M with upcoming update to MIUI 8",156,photo
1,61,2016-06-30T04:00:11+0000,250677251634542_1096386247063634,358,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1096386247063634/?type=3,The big #MiMax and #MIUI8 launch event in India with Hugo Barra happens today at 11:30 AM IST (2PM GMT+8). Watch the livestream at c.mi.com ☺ See you! Don't forget the popcorn 😁,15,photo
2,200,2016-06-23T09:41:33+0000,250677251634542_1092245667477692,2272,https://www.facebook.com/xiaomiglobal/photos/a.735156569853272.1073741833.250677251634542/1092244930811099/?type=3,"Mi QiCYCLE Electric Folding Bike, your smartest ride on two wheels. It's our smart bike with a companion app that gives you real-time info on every ride you take:

- IDbike Torque Measurement Method (TMM) intelligently measures the torque you apply and adjusts power based on your pedaling 
- Companion smartphone app displays in-depth info: bike status, GPS navigation, ride stats 
- 250W, 36V high speed motor 
- Panasonic 18650 20 x 2900mAh lithium-ion battery cells (same battery used by Tesla) with self-developed Battery Management System (BMS) that lets you go 45km on a single charge 
- Shimano Nexus 3-speed hub 
- Foldable and compactly lean at 14.5 kg 
- Provides real-time stats: speed, distance, power, dynamic power, calories consumed
- RMB2,999",845,photo
3,52,2016-06-20T12:26:10+0000,250677251634542_1090358967666362,239,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1090315971003995/?type=3,"Last weekend, we had an incredible three-way crossover meetup between fans from Malaysia, Singapore, and Indonesia. 

The event was held in Kuala Lumpur and organized completely by Mi fans. 😃

There were plenty of games, a talent show, gadget sessions featuring Mi 5 and Mi Max, and lucky draws for Mi fans to go home with Mi 5 and our coolest accessories.

Terima kasih for the tremendous support and love, Mi fans! ❤",9,photo
4,34,2016-06-19T04:00:27+0000,250677251634542_1089518167750442,773,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1089518167750442/?type=3,"Happy Father's Day to all the dads out there! You're Batman, Superman, and Iron Man rolled into one super dad. 😍😘👪",68,photo
5,75,2016-06-13T04:04:27+0000,250677251634542_1086024934766432,376,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1086024934766432/?type=3,Did you know you can store up to 5 fingerprint profiles on your Mi phone? ✋ How many do you have stored and which finger do you use the most often to unlock Mi in a jiffy? ☺,12,photo
6,56,2016-06-06T10:00:54+0000,250677251634542_1081864251849167,586,https://www.facebook.com/xiaomiglobal/photos/a.260176487351285.55855.250677251634542/1081863135182612/?type=3,"Run with Mi! Last weekend was our first fun fan run in Beijing. The 10k Mipop Run was also our first Mi Pop event for 2016. 🏃 

The run ended at the Great Wall of China and everyone had an amazing time racing towards the finish line. Mi Drone flew overhead to take snaps and CEO Lei Jun had a refreshing water break thanks to the water blaster stations we had. 😊",24,photo
7,305,2016-06-02T05:57:21+0000,250677251634542_1079457382089854,1897,https://www.facebook.com/xiaomiglobal/photos/a.1079457342089858.1073741853.250677251634542/1079457382089854/?type=3,"Mi fans, we heard you. Mi Band 2 now has a beautiful OLED display yet still packs an amazing 20-day battery! Priced at RMB 149, is this your favourite fitness and sleep tracker yet?

MI BAND 2 SPECS:
- Fitness, heart rate and sleep tracker
- OLED display, view time, step count, heart rate
- 20-day battery, IP67 water resistant
- ADI accelerometer and optical heart rate sensor
- Anodized 0.05mm ultra-thin button
- Upgraded pedometer algorithm
- Hypoallergenic silicone band
- 2nd gen Bluetooth 4.0 for faster, stable connections",566,photo
8,76,2016-06-01T04:00:45+0000,250677251634542_1078795475489378,608,http://news.microsoft.com/2016/05/31/microsoft-and-xiaomi-expand-partnership-to-bring-productivity-services-to-millions-of-devices-and-customers/,"We just announced a partnership with Microsoft that will have Mi phones and tablets ship with Microsoft Office and Skype for seamless productivity on-the-go. 

Which Office app are you excited to use on your Mi phone? ☺ Read more and share: 

http://news.microsoft.com/2016/05/31/microsoft-and-xiaomi-expand-partnership-to-bring-productivity-services-to-millions-of-devices-and-customers/",69,link
9,43,2016-05-27T10:00:00+0000,250677251634542_1075894655779460,218,http://gph.is/1TFXAoJ,"TGIF! Throwing a party at home and don't feel like writing down your Wi-Fi password? Just tap your network name from your Mi phone's Wi-Fi settings to generate a QR code that friends can scan, and poof! They're in. 

How often do you use this feature? Let us know and make sure to share this cool trick with your friends!

http://gph.is/1TFXAoJ",21,link
10,26,2016-05-26T11:26:36+0000,250677251634542_1075442875824638,275,https://www.facebook.com/xiaomiglobal/videos/1075442875824638/,Feast your ears and get ready for a richer music experience with our Mi In-Ear Headphones Pro. Available now for just US$25.99. More summer treats over at http://www.mi.com/en/events/summertreat/,37,video
