,comments,created_time,id,likes,link,message,shares,type
0,3,2016-09-30T15:00:00+0000,174259145987694_1139953059418293,143,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139953059418293/?type=3,Our Canvio® Premium portable hard drive is available in silver and graphite. Which color is your favorite?,2,photo
1,4,2016-09-29T15:00:00+0000,174259145987694_1139952759418323,213,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139952759418323/?type=3,Bright sun can create unattractive deep facial shadows. Eliminate the shadows by using your flash to lighten the face.,2,photo
2,13,2016-09-28T15:00:00+0000,174259145987694_1139952382751694,169,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139952382751694/?type=3,Take your Toshiba with you everywhere you go. Want to be featured? Tag your photos using #ToshibaStorage.,7,photo
3,6,2016-09-26T15:00:00+0000,174259145987694_1139951939418405,182,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139951939418405/?type=3,Just take another shot!,16,photo
4,1,2016-09-23T15:00:00+0000,174259145987694_1139951589418440,160,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139951589418440/?type=3,The colorful fall season is one of the best times of the year to take photos. Don't you think? Keep them all stored and protected with our Canvio® Premium for Mac®.,2,photo
5,3,2016-09-22T15:00:01+0000,174259145987694_1139950956085170,180,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139950956085170/?type=3,"All sorts of things look better in a vertical picture, from a lighthouse near a cliff to the Eiffel Tower. Next time, make a conscious effort to turn your camera sideways and take some vertical pictures.",4,photo
6,6,2016-09-21T15:00:01+0000,174259145987694_1139950602751872,166,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139950602751872/?type=3,"Perfect way to start each morning–a warm cup of coffee and your Toshiba devices. To learn more about the products or shop online, visit http://amzn.to/2bUXUPU",4,photo
7,5,2016-09-19T15:00:00+0000,174259145987694_1139950362751896,210,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139950362751896/?type=3,What would we do without photographs?,6,photo
8,3,2016-09-16T15:02:05+0000,174259145987694_1156078054472460,122,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1156078054472460/?type=3,The Canvio® Premium for Mac® has a high quality aluminum design with diamond-cut edges that will complement your high-end Mac devices.,2,photo
9,1,2016-09-15T15:00:00+0000,174259145987694_1139948932752039,231,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1139948932752039/?type=3,"If your subject is smaller than a car, take a step or two closer before taking the picture and zoom in on your subject. Your goal is to fill the picture area with the subject you are photographing.",13,photo
