,comments,created_time,id,likes,link,message,shares,type
0,3,2016-12-31T10:00:00+0000,269055023104718_1418375768172632,57,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1418375768172632/?type=3,"Why not begin the New Year with amazing photography? Win the #HuaweiMate9 with your creative take of a New Beginning and you'll never have to worry about a bad photo.

Find out how to particpate: http://po.st/Mate9Photo2
Hurry! From 28 December 2017 to 3 January 2017.",3,photo
1,2,2016-12-31T03:30:00+0000,269055023104718_1419490684727807,68,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1419490684727807/?type=3,"When you feel that something beautiful is about to happen, you can rest assured that with the #HuaweiMate9's 2nd generation Leica lens, you won't miss a thing. 

Just remember to take aim and shoot. #aStepAhead 
Happy New Year's Eve!",7,photo
2,1,2016-12-30T03:00:00+0000,269055023104718_1418372251506317,63,http://www.straitstimes.com/tech/smartphones/leica-look-images-with-huawei-mate-9,"""Want to create the Leica Look? You can; with our #HuaweiMate9 equipped with 20-megapixel monochrome sensor and a 12-megapixel RGB camera for less oversharpening and oversaturation. 

The Straits Times took us out for a spin so read on to find out how we fared:http://www.straitstimes.com/tech/smartphones/leica-look-images-with-huawei-mate-9

#aStepAhead #OO""",8,link
3,4,2016-12-28T09:30:00+0000,269055023104718_1422360574440818,72,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1422360574440818/?type=3,"We have a winner! Congratulations Samuel Lim, you're the first winner of our #aStepAhead KSP Contest for Speed. You're walking away with a brand new #HuaweiMate9!

You could be the lucky one to walk away with a #Mate9 too! Simply share your best New Beginnings photo with us by 3 January 2017. 

To enter: http://po.st/Mate9Photo2",2,photo
4,211,2016-12-28T03:00:00+0000,269055023104718_1418366788173530,655,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1418366788173530/?type=3,"Here's our second theme: Photography

Create breathtaking photography with the #HuaweiMate9. Sporting a 2nd generation Leica Dual Lens with a 12MP RGB sensor and 20MP monochrome sensor, you'll be experiencing a sense of photographic freedom like no other.

To win a #HuaweiMate9, simply:

1) Take a creative picture of new beginnings. For example, it could be celebration shots with friends and family, hobbies they want to pursue or a new year’s resolution they want to achieve. 
2) Tag @huaweimobilesg on Instagram OR Huawei Mobile Facebook, and include #aStepAhead and #HuaweiMate9SG with your submission.
3) Like our Facebook and Instagram page.

2nd Theme Contest period: 28 December 2016 - 3 January 2017
2nd Theme Winner Announcement: 9 January 2017

By participating in this contest, you  are deemed to have reviewed, read and accepted the Terms and Conditions: http://po.st/Mate9TCs",101,photo
5,5,2016-12-27T03:00:00+0000,269055023104718_1418352121508330,68,https://www.facebook.com/HuaweiMobileSG/videos/1418352121508330/,"Are you ready for our second challenge? With the Huawei Mate 9, you'll never have to take a bad photo. 

Win yourself a brand new #HuaweiMate 9 from
 the 15 December 2017 to 11 January 2017.

Here's how:

1. Stay tuned to the Huawei Mobile Facebook page and the @HuaweiMobileSg Instagram account. We'll be announcing the second theme on 28 December 2016.

2. Submit your best answer according to the theme.

3. Theme 2 will run from 28 December 2016 to 3 January 2017. The winner for Theme 2 will be announced on 9 January 2017.

Good luck and have fun Huawei fans!

By participating in this contest, you  are deemed to have reviewed, read and accepted the Terms and Conditions: http://po.st/Mate9TCs",11,video
6,2,2016-12-25T02:30:00+0000,269055023104718_1418334674843408,65,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1418334674843408/?type=3,"What are you most looking forward to this Christmas? We're #aStepAhead because we know exactly what we'd like! Taken with the #HuaweiMate9 by Ryan Goh. 

Let us know in the comments below.

Happy Holidays and #SundayFunday everyone!

Taken with the #Mate9 at Ngee Ann City.",1,photo
7,2,2016-12-24T10:00:00+0000,269055023104718_1422621054414770,48,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1422621054414770/?type=3,"Wishing you and your loved ones a very Merry Christmas and a Happy New #aStepAhead Year!

Share with us your Christmas wishes this year! #HuaweiSG",3,photo
8,3,2016-12-24T03:30:00+0000,269055023104718_1418323561511186,44,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1418323561511186/?type=3,"Did you know you could lock your apps? Prevent sensitive information from prying eyes with this second layer of security. 

With a free app like App Lock, you won't have to worry about anyone getting hold of your data if you ever loose your phone. As a precaution avoid using a combination of a pin or pattern lock that can be traceable from the smudges of your screen (Yes, it is traceable).

Download it now: https://play.google.com/store/apps/details?id=com.domobile.applock&hl=en",7,photo
9,3,2016-12-23T10:00:00+0000,269055023104718_1418304888179720,51,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1418304888179720/?type=3,"Christmas is just around the corner! @ohemjae captures rush hour in at Orchard Road with the #HuaweiP9. 

Have you gotten your Christmas shopping done? 

#OO #TheNewChoice",2,photo
10,25,2016-12-23T00:47:58+0000,269055023104718_1421999667810242,511,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1421999667810242/?type=3,"Are you a P9 Lite owner?

Do you wish to try out EMUI 5.0 before it is officially released?
How to? Simply just drop us a private message of your following information:

> P9 Lite Model Number
> IMEI Number
> Your Current Version
> Contact Number
> Email
> Serial number 

We will advise you either by phone or email if you are short listed as our Beta Testers. Do note that registration will end by 2nd Jan 2017!

*Note please feedback two IMEI numbers for dual-card device",19,photo
11,4,2016-12-22T09:17:00+0000,269055023104718_1420698664607009,45,https://www.facebook.com/HuaweiMobileSG/photos/a.276734435670110.77050.269055023104718/1420698664607009/?type=3,"With the #HuaweiMate9's 2nd-Generation Dual Leica Camera, you'll never have to worry about a bad photo ever again.

Get the Mate 9 @ $129 with StarHub’s 4G 5 mobile plan. Plus, enjoy extra $100 off with a new sign-up. T&Cs apply. 
More info here: http://po.st/kYrNFf",7,photo
